id,data_lotu,numer_lotu,linia_lotnicza,kierunek,czas_planowany,czas_rzeczywisty,status,ostatnia_aktualizacja
846,2026-04-24,SK 1736,SK,KOPENHAGA (CPH),2026-04-24 10:05:00,2026-04-24 10:12:00,Wystartował 10:12,2026-04-25 18:50:57
847,2026-04-24,FR 1902,FR,DUBLIN (DUB),2026-04-24 10:10:00,2026-04-24 10:24:00,Wystartował 10:24,2026-04-25 18:50:57
848,2026-04-24,FR 1812,FR,LONDYN LUTON (LTN),2026-04-24 10:20:00,2026-04-24 11:08:00,Wystartował 11:08,2026-04-25 18:50:57
849,2026-04-24,W6 2091,W6,LYON (LYS),2026-04-24 10:25:00,2026-04-24 10:32:00,Wystartował 10:32,2026-04-25 18:50:57
850,2026-04-24,FR 2380,FR,PERUGIA (PEG),2026-04-24 10:30:00,2026-04-24 10:36:00,Wystartował 10:36,2026-04-25 18:50:57
851,2026-04-24,LS 1902,LS,NEWCASTLE (NCL),2026-04-24 10:55:00,2026-04-24 11:03:00,Wystartował 11:03,2026-04-25 18:50:57
852,2026-04-24,EZY 8822,EZY,LONDYN GATWICK (LGW),2026-04-24 11:05:00,2026-04-24 11:14:00,Wystartował 11:14,2026-04-25 18:50:57
853,2026-04-24,FR 2433,FR,LONDYN STANSTED (STN),2026-04-24 11:05:00,2026-04-24 11:33:00,Wystartował 11:33,2026-04-25 18:50:57
854,2026-04-24,LH 1363,LH,FRANKFURT (FRA),2026-04-24 11:20:00,2026-04-24 11:37:00,Wystartował 11:37,2026-04-25 18:50:57
855,2026-04-24,FR 2726,FR,CATANIA (CTA),2026-04-24 11:40:00,,Gate zamknięty,2026-04-25 18:50:57
856,2026-04-24,FR 2174,FR,MEMMINGEN (FMM),2026-04-24 11:45:00,2026-04-24 11:56:00,Wystartował 11:56,2026-04-25 18:50:57
857,2026-04-24,KL 1324,KL,AMSTERDAM (AMS),2026-04-24 11:50:00,2026-04-24 12:18:00,Wystartował 12:18,2026-04-25 18:50:57
858,2026-04-24,LS 950,LS,MANCHESTER (MAN),2026-04-24 11:55:00,2026-04-24 12:27:00,Wystartował 12:27,2026-04-25 18:50:57
859,2026-04-24,EZY 3490,EZY,LIVERPOOL (LPL),2026-04-24 12:00:00,2026-04-24 11:58:00,Wystartował 11:58,2026-04-25 18:50:57
860,2026-04-24,FR 889,FR,MEDIOLAN BERGAMO (BGY),2026-04-24 12:05:00,2026-04-24 12:14:00,Wystartował 12:14,2026-04-25 18:50:57
861,2026-04-24,LO 3908,LO,WARSZAWA (WAW),2026-04-24 12:15:00,2026-04-24 12:29:00,Wystartował 12:29,2026-04-25 18:50:57
862,2026-04-24,FR 8208,FR,PARYŻ BEAUVAIS (BVA),2026-04-24 12:20:00,2026-04-24 12:38:00,Wystartował 12:38,2026-04-25 18:50:57
863,2026-04-24,DY 1041,DY,OSLO GARDERMOEN (OSL),2026-04-24 12:25:00,2026-04-24 12:34:00,Wystartował 12:34,2026-04-25 18:50:57
864,2026-04-24,W6 5178,W6,TIRANA (TIA),2026-04-24 12:25:00,2026-04-24 12:54:00,Wystartował 12:54,2026-04-25 18:50:57
865,2026-04-24,AY 1166,AY,HELSINKI (HEL),2026-04-24 12:30:00,2026-04-24 12:31:00,Wystartował 12:31,2026-04-25 18:50:57
866,2026-04-24,W6 2033,W6,OSLO GARDERMOEN (OSL),2026-04-24 12:40:00,2026-04-24 12:42:00,Wystartował 12:42,2026-04-25 18:50:57
867,2026-04-24,FR 7933,FR,PODGORICA (TGD),2026-04-24 12:45:00,2026-04-24 12:44:00,Wystartował 12:44,2026-04-25 18:50:57
868,2026-04-24,LH 1365,LH,FRANKFURT (FRA),2026-04-24 12:50:00,2026-04-24 13:16:00,Wystartował 13:16,2026-04-25 18:50:57
869,2026-04-24,LS 1252,LS,BIRMINGHAM (BHX),2026-04-24 12:55:00,2026-04-24 13:02:00,Wystartował 13:02,2026-04-25 18:50:57
870,2026-04-24,DY 1029,DY,BERGEN (BGO),2026-04-24 13:00:00,2026-04-24 13:05:00,Wystartował 13:05,2026-04-25 18:50:57
871,2026-04-24,W6 4454,W6,SOFIA (SOF),2026-04-24 13:05:00,2026-04-24 13:25:00,Wystartował 13:25,2026-04-25 18:50:57
872,2026-04-24,FR 2777,FR,SALONIKI (SKG),2026-04-24 13:15:00,2026-04-24 13:20:00,Wystartował 13:20,2026-04-25 18:50:57
873,2026-04-24,FR 1466,FR,BIRMINGHAM (BHX),2026-04-24 13:25:00,2026-04-24 13:41:00,Wystartował 13:41,2026-04-25 18:50:57
874,2026-04-24,LH 1623,LH,MONACHIUM (MUC),2026-04-24 13:25:00,2026-04-24 13:37:00,Wystartował 13:37,2026-04-25 18:50:57
875,2026-04-24,FR 6230,FR,SZCZECIN (SZZ),2026-04-24 13:30:00,2026-04-24 13:34:00,Wystartował 13:34,2026-04-25 18:50:57
876,2026-04-24,W6 2057,W6,BUKARESZT BANEASA (BBU),2026-04-24 13:35:00,2026-04-24 13:44:00,Wystartował 13:44,2026-04-25 18:50:57
877,2026-04-24,D8 3563,D8,KOPENHAGA (CPH),2026-04-24 14:00:00,2026-04-24 14:16:00,Wystartował 14:16,2026-04-25 18:50:57
878,2026-04-24,FR 042,FR,EINDHOVEN (EIN),2026-04-24 14:05:00,2026-04-24 14:23:00,Wystartował 14:23,2026-04-25 18:50:57
879,2026-04-24,FR 2611,FR,ATENY (ATH),2026-04-24 14:05:00,2026-04-24 14:25:00,Wystartował 14:25,2026-04-25 18:50:57
880,2026-04-24,KL 1326,KL,AMSTERDAM (AMS),2026-04-24 14:05:00,2026-04-24 14:28:00,Wystartował 14:28,2026-04-25 18:50:57
881,2026-04-24,AF 1879,AF,PARYŻ (CDG),2026-04-24 14:15:00,2026-04-24 14:19:00,Wystartował 14:19,2026-04-25 18:50:57
882,2026-04-24,EZY 3314,EZY,EDYNBURG (EDI),2026-04-24 14:25:00,2026-04-24 15:26:00,Wystartował 15:26,2026-04-25 18:50:57
883,2026-04-24,W6 2029,W6,STUTTGART (STR),2026-04-24 14:30:00,2026-04-24 14:31:00,Wystartował 14:31,2026-04-25 18:50:57
884,2026-04-24,EW 9733,EW,DUSSELDORF (DUS),2026-04-24 14:45:00,2026-04-24 14:52:00,Wystartował 14:52,2026-04-25 18:50:57
885,2026-04-24,OS 680,OS,WIEDEŃ (VIE),2026-04-24 14:50:00,2026-04-24 14:47:00,Wystartował 14:47,2026-04-25 18:50:57
886,2026-04-24,LO 3906,LO,WARSZAWA (WAW),2026-04-24 14:55:00,2026-04-24 15:13:00,Wystartował 15:13,2026-04-25 18:50:57
887,2026-04-24,LX 1373,LX,ZURYCH (ZRH),2026-04-24 14:55:00,2026-04-24 15:37:00,Wystartował 15:37,2026-04-25 18:50:57
888,2026-04-24,W6 2073,W6,MALAGA (AGP),2026-04-24 14:55:00,2026-04-24 15:56:00,Wystartował 15:56,2026-04-25 18:50:57
889,2026-04-24,FR 2435,FR,LONDYN STANSTED (STN),2026-04-24 15:15:00,2026-04-24 15:20:00,Wystartował 15:20,2026-04-25 18:50:57
890,2026-04-24,FR 5428,FR,RYGA (RIX),2026-04-24 15:15:00,2026-04-24 15:45:00,Wystartował 15:45,2026-04-25 18:50:57
891,2026-04-24,FR 9278,FR,AGADIR (AGA),2026-04-24 15:15:00,2026-04-24 15:31:00,Wystartował 15:31,2026-04-25 18:50:57
892,2026-04-24,SN 2548,SN,BRUKSELA (BRU),2026-04-24 15:25:00,2026-04-24 15:53:00,Wystartował 15:53,2026-04-25 18:50:57
893,2026-04-24,FR 6310,FR,OSLO TORP (TRF),2026-04-24 15:30:00,2026-04-24 15:38:00,Wystartował 15:38,2026-04-25 18:50:57
894,2026-04-24,FR 9949,FR,TULUZA (TLS),2026-04-24 15:40:00,2026-04-24 15:51:00,Wystartował 15:51,2026-04-25 18:50:57
895,2026-04-24,FR 2333,FR,LEEDS BRADFORD (LBA),2026-04-24 16:00:00,2026-04-24 16:16:00,Wystartował 16:16,2026-04-25 18:50:57
896,2026-04-24,FR 5917,FR,DUBROWNIK (DBV),2026-04-24 16:05:00,2026-04-24 16:10:00,Wystartował 16:10,2026-04-25 18:50:57
897,2026-04-24,FR 1469,FR,RZYM CIAMPINO (CIA),2026-04-24 16:10:00,2026-04-24 16:14:00,Wystartował 16:14,2026-04-25 18:50:57
898,2026-04-24,W6 2095,W6,BARCELONA (BCN),2026-04-24 16:30:00,2026-04-24 16:36:00,Wystartował 16:36,2026-04-25 18:50:57
899,2026-04-24,LO 2095,LO,CHICAGO (ORD),2026-04-24 16:35:00,2026-04-24 17:23:00,Wystartował 17:23,2026-04-25 18:50:57
900,2026-04-24,FR 4023,FR,LIZBONA (LIS),2026-04-24 16:40:00,2026-04-24 16:43:00,Wystartował 16:43,2026-04-25 18:50:57
901,2026-04-24,EN 8343,EN,MONACHIUM (MUC),2026-04-24 16:45:00,2026-04-24 16:47:00,Wystartował 16:47,2026-04-25 18:50:57
902,2026-04-24,LO 2163,LO,BARCELONA (BCN),2026-04-24 16:45:00,2026-04-24 17:15:00,Wystartował 17:15,2026-04-25 18:50:57
903,2026-04-24,FR 6625,FR,EDYNBURG (EDI),2026-04-24 16:55:00,2026-04-24 16:59:00,Wystartował 16:59,2026-04-25 18:50:57
904,2026-04-24,LO 3507,LO,OLSZTYN-MAZURY (SZY),2026-04-24 17:00:00,2026-04-24 17:26:00,Wystartował 17:26,2026-04-25 18:50:57
905,2026-04-24,LO 2151,LO,PARYŻ ORLY (ORY),2026-04-24 17:10:00,2026-04-24 17:19:00,Wystartował 17:19,2026-04-25 18:50:57
906,2026-04-24,FR 4935,FR,BRUKSELA CHARLEROI (CRL),2026-04-24 17:20:00,2026-04-24 17:32:00,Wystartował 17:32,2026-04-25 18:50:57
907,2026-04-24,FR 3037,FR,WENECJA TREVISO (TSF),2026-04-24 17:35:00,2026-04-24 17:59:00,Wystartował 17:59,2026-04-25 18:50:57
908,2026-04-24,FR 8344,FR,MADRYT (MAD),2026-04-24 17:35:00,2026-04-24 17:43:00,Wystartował 17:43,2026-04-25 18:50:57
909,2026-04-24,FR 5412,FR,MARSYLIA (MRS),2026-04-24 17:40:00,2026-04-24 17:47:00,Wystartował 17:47,2026-04-25 18:50:57
910,2026-04-24,FR 3036,FR,BARCELONA (BCN),2026-04-24 17:50:00,2026-04-24 17:52:00,Wystartował 17:52,2026-04-25 18:50:57
911,2026-04-24,KL 1328,KL,AMSTERDAM (AMS),2026-04-24 17:55:00,2026-04-24 18:07:00,Wystartował 18:07,2026-04-25 18:50:57
912,2026-04-24,W6 2043,W6,STAVANGER (SVG),2026-04-24 18:00:00,2026-04-24 18:03:00,Wystartował 18:03,2026-04-25 18:50:57
913,2026-04-24,FR 5757,FR,BIRMINGHAM (BHX),2026-04-24 18:25:00,2026-04-24 18:24:00,Wystartował 18:24,2026-04-25 18:50:57
914,2026-04-24,LO 3924,LO,WARSZAWA (WAW),2026-04-24 18:25:00,2026-04-24 18:28:00,Wystartował 18:28,2026-04-25 18:50:57
915,2026-04-24,W6 2071,W6,NICEA (NCE),2026-04-24 18:30:00,2026-04-24 18:44:00,Wystartował 18:44,2026-04-25 18:50:57
916,2026-04-24,W6 2061,W6,RZYM FIUMICINO (FCO),2026-04-24 18:35:00,2026-04-24 18:39:00,Wystartował 18:39,2026-04-25 18:50:57
917,2026-04-24,W6 2067,W6,MEDIOLAN MALPENSA (MXP),2026-04-24 18:40:00,2026-04-24 18:49:00,Wystartował 18:49,2026-04-25 18:50:57
918,2026-04-24,FR 2724,FR,KOPENHAGA (CPH),2026-04-24 18:45:00,2026-04-24 18:47:00,Wystartował 18:47,2026-04-25 18:50:57
919,2026-04-24,AY 1164,AY,HELSINKI (HEL),2026-04-24 18:55:00,2026-04-24 19:02:00,Wystartował 19:02,2026-04-25 18:50:57
920,2026-04-24,KL 1330,KL,AMSTERDAM (AMS),2026-04-24 19:00:00,2026-04-24 19:08:00,Wystartował 19:08,2026-04-25 18:50:57
921,2026-04-24,FR 237,FR,GDAŃSK (GDN),2026-04-24 19:10:00,2026-04-24 19:14:00,Wystartował 19:14,2026-04-25 18:50:57
922,2026-04-24,FR 3799,FR,BOLONIA (BLQ),2026-04-24 19:40:00,2026-04-24 19:39:00,Wystartował 19:39,2026-04-25 18:50:57
923,2026-04-24,LH 1369,LH,FRANKFURT (FRA),2026-04-24 19:40:00,2026-04-24 19:43:00,Wystartował 19:43,2026-04-25 18:50:57
924,2026-04-24,FR 4636,FR,SZTOKHOLM ARLANDA (ARN),2026-04-24 19:45:00,2026-04-24 20:17:00,Wystartował 20:17,2026-04-25 18:50:57
925,2026-04-24,LS 114,LS,GLASGOW (GLA),2026-04-24 20:10:00,2026-04-24 20:19:00,Wystartował 20:19,2026-04-25 18:50:57
926,2026-04-24,SK 1800,SK,KOPENHAGA (CPH),2026-04-24 20:10:00,2026-04-24 20:08:00,Wystartował 20:08,2026-04-25 18:50:57
927,2026-04-24,FR 2782,FR,RIMINI (RMI),2026-04-24 20:25:00,2026-04-24 20:22:00,Wystartował 20:22,2026-04-25 18:50:57
928,2026-04-24,FR 6982,FR,KORFU (CFU),2026-04-24 20:25:00,2026-04-24 20:36:00,Wystartował 20:36,2026-04-25 18:50:57
929,2026-04-24,FR 8402,FR,TIRANA (TIA),2026-04-24 20:25:00,2026-04-24 20:24:00,Wystartował 20:24,2026-04-25 18:50:57
930,2026-04-24,LS 296,LS,LEEDS BRADFORD (LBA),2026-04-24 20:40:00,2026-04-24 20:53:00,Wystartował 20:53,2026-04-25 18:50:57
931,2026-04-24,FR 3536,FR,MEDIOLAN BERGAMO (BGY),2026-04-24 20:50:00,2026-04-24 21:05:00,Wystartował 21:05,2026-04-25 18:50:57
932,2026-04-24,FR 4010,FR,GÖTEBORG LANDVETTER (GOT),2026-04-24 21:00:00,2026-04-24 21:07:00,Wystartował 21:07,2026-04-25 18:50:57
933,2026-04-24,EJU 4670,EJU,PARYŻ (CDG),2026-04-24 21:05:00,2026-04-24 21:09:00,Wystartował 21:09,2026-04-25 18:50:57
934,2026-04-24,BA 873,BA,LONDYN HEATHROW (LHR),2026-04-24 21:10:00,2026-04-24 21:21:00,Wystartował 21:21,2026-04-25 18:50:57
935,2026-04-24,A3 869,A3,ATENY (ATH),2026-04-24 21:20:00,2026-04-24 21:23:00,Wystartował 21:23,2026-04-25 18:50:57
936,2026-04-24,EZY 2938,EZY,BRISTOL (BRS),2026-04-24 21:20:00,2026-04-24 21:36:00,Wystartował 21:36,2026-04-25 18:50:57
937,2026-04-24,EZY 8824,EZY,LONDYN GATWICK (LGW),2026-04-24 21:20:00,2026-04-24 21:28:00,Wystartował 21:28,2026-04-25 18:50:57
938,2026-04-24,EZY 2264,EZY,MANCHESTER (MAN),2026-04-24 21:50:00,2026-04-24 22:25:00,Wystartował 22:25,2026-04-25 18:50:57
939,2026-04-24,EZY 3054,EZY,BELFAST (BFS),2026-04-24 21:55:00,2026-04-24 22:08:00,Wystartował 22:08,2026-04-25 18:50:57
940,2026-04-24,FR 7115,FR,MALTA (MLA),2026-04-24 22:00:00,2026-04-24 22:44:00,Wystartował 22:44,2026-04-25 18:50:57
941,2026-04-24,DY 1043,DY,OSLO GARDERMOEN (OSL),2026-04-24 22:25:00,2026-04-24 22:16:00,Wystartował 22:16,2026-04-25 18:50:57
942,2026-04-24,FR 2024,FR,DUBLIN (DUB),2026-04-24 22:25:00,2026-04-24 22:54:00,Wystartował 22:54,2026-04-25 18:50:57
943,2026-04-24,FR 2498,FR,LONDYN STANSTED (STN),2026-04-24 22:25:00,2026-04-24 23:01:00,Wystartował 23:01,2026-04-25 18:50:57
944,2026-04-24,FR 3505,FR,MEDIOLAN BERGAMO (BGY),2026-04-24 23:00:00,2026-04-24 23:23:00,Wystartował 23:23,2026-04-25 18:50:57
945,2026-04-24,FR 2142,FR,MANCHESTER (MAN),2026-04-24 23:10:00,2026-04-24 23:21:00,Wystartował 23:21,2026-04-25 18:50:57
946,2026-04-24,FR 2763,FR,KOPENHAGA (CPH),2026-04-24 23:15:00,2026-04-24 23:18:00,Wystartował 23:18,2026-04-25 18:50:57
947,2026-04-24,FR 7919,FR,PESCARA (PSR),2026-04-24 23:20:00,2026-04-24 23:28:00,Wystartował 23:28,2026-04-25 18:50:57
948,2026-04-25,RR 7169,RR,ANTALIA (AYT),2026-04-25 00:05:00,2026-04-25 00:08:00,Wystartował 00:08,2026-04-26 18:51:03
949,2026-04-25,W6 2047,W6,BARCELONA (BCN),2026-04-25 05:30:00,2026-04-25 05:46:00,Wystartował 05:46,2026-04-26 18:52:33
950,2026-04-25,W6 2079,W6,WALENCJA (VLC),2026-04-25 05:30:00,2026-04-25 06:39:00,Wystartował 06:39,2026-04-26 18:52:33
951,2026-04-25,W6 2051,W6,LARNAKA  (LCA),2026-04-25 05:35:00,2026-04-25 05:44:00,Wystartował 05:44,2026-04-26 18:52:33
952,2026-04-25,LO 3910,LO,WARSZAWA (WAW),2026-04-25 05:40:00,2026-04-25 05:42:00,Wystartował 05:42,2026-04-26 18:52:33
953,2026-04-25,FR 4010,FR,GÖTEBORG LANDVETTER (GOT),2026-04-25 05:45:00,2026-04-25 05:53:00,Wystartował 05:53,2026-04-26 18:51:03
954,2026-04-25,FR 4070,FR,PRAGA (PRG),2026-04-25 05:45:00,2026-04-25 05:43:00,Wystartował 05:43,2026-04-26 18:51:03
955,2026-04-25,FR 2363,FR,LONDYN STANSTED (STN),2026-04-25 05:50:00,2026-04-25 05:51:00,Wystartował 05:51,2026-04-26 18:52:33
956,2026-04-25,FR 2722,FR,BARI (BRI),2026-04-25 05:55:00,2026-04-25 06:42:00,Wystartował 06:42,2026-04-26 18:52:33
957,2026-04-25,LH 1371,LH,FRANKFURT (FRA),2026-04-25 06:00:00,2026-04-25 06:07:00,Wystartował 06:07,2026-04-26 18:52:33
958,2026-04-25,LH 1627,LH,MONACHIUM (MUC),2026-04-25 06:00:00,2026-04-25 06:04:00,Wystartował 06:04,2026-04-26 18:52:33
959,2026-04-25,W6 2007,W6,LONDYN GATWICK (LGW),2026-04-25 06:00:00,2026-04-25 06:11:00,Wystartował 06:11,2026-04-26 18:52:33
960,2026-04-25,FR 2333,FR,LEEDS BRADFORD (LBA),2026-04-25 06:10:00,2026-04-25 11:07:00,Wystartował 11:07,2026-04-26 18:52:33
961,2026-04-25,FR 451,FR,NEWCASTLE (NCL),2026-04-25 06:30:00,2026-04-25 15:29:00,Wystartował 15:29,2026-04-26 18:52:33
962,2026-04-25,KL 1322,KL,AMSTERDAM (AMS),2026-04-25 06:30:00,2026-04-25 06:35:00,Wystartował 06:35,2026-04-26 18:52:33
963,2026-04-25,W6 2027,W6,GENUA (GOA),2026-04-25 06:30:00,2026-04-25 06:31:00,Wystartował 06:31,2026-04-26 18:51:03
964,2026-04-25,FR 5906,FR,TURYN (TRN),2026-04-25 06:40:00,2026-04-25 06:37:00,Wystartował 06:37,2026-04-26 18:51:03
965,2026-04-25,FR 8208,FR,PARYŻ BEAUVAIS (BVA),2026-04-25 06:40:00,2026-04-25 20:18:00,Wystartował 20:18,2026-04-26 18:52:33
966,2026-04-25,W6 2031,W6,RZYM FIUMICINO (FCO),2026-04-25 06:50:00,2026-04-25 06:50:00,Wystartował 06:50,2026-04-26 18:51:03
967,2026-04-25,FR 6216,FR,OSLO TORP (TRF),2026-04-25 06:55:00,2026-04-25 10:10:00,Wystartował 10:10,2026-04-26 18:52:33
968,2026-04-25,FR 7273,FR,ZADAR (ZAD),2026-04-25 06:55:00,2026-04-25 05:49:00,Wystartował 05:49,2026-04-26 18:52:33
969,2026-04-25,FR 1313,FR,SEWILLA (SVQ),2026-04-25 06:55:00,2026-04-25 06:58:00,Wystartował 06:58,2026-04-26 18:52:33
970,2026-04-25,FR 8064,FR,BOLONIA (BLQ),2026-04-25 07:00:00,2026-04-25 06:54:00,Wystartował 06:54,2026-04-26 18:51:03
971,2026-04-25,LO 2101,LO,STAMBUŁ (IST),2026-04-25 07:00:00,2026-04-25 07:13:00,Wystartował 07:13,2026-04-26 18:52:33
972,2026-04-25,FR 8200,FR,ABERDEEN (ABZ),2026-04-25 07:00:00,2026-04-25 07:03:00,Wystartował 07:03,2026-04-26 18:52:33
973,2026-04-25,FR 2777,FR,SALONIKI (SKG),2026-04-25 07:15:00,2026-04-25 07:20:00,Wystartował 07:20,2026-04-26 18:52:33
974,2026-04-25,FR 4490,FR,ANKONA (AOI),2026-04-25 07:30:00,2026-04-25 07:32:00,Wystartował 07:32,2026-04-26 18:52:33
975,2026-04-25,XQ 433,XQ,ANTALIA (AYT),2026-04-25 07:55:00,2026-04-25 07:59:00,Wystartował 07:59,2026-04-26 18:51:03
976,2026-04-25,FR 042,FR,EINDHOVEN (EIN),2026-04-25 08:10:00,2026-04-25 07:45:00,Wystartował 07:45,2026-04-26 18:52:33
977,2026-04-25,FR 7554,FR,TIRANA (TIA),2026-04-25 08:15:00,2026-04-25 08:04:00,Wystartował 08:04,2026-04-26 18:52:33
978,2026-04-25,EW 9733,EW,DUSSELDORF (DUS),2026-04-25 08:40:00,2026-04-25 08:53:00,Wystartował 08:53,2026-04-26 18:52:33
979,2026-04-25,FR 3050,FR,BARCELONA (BCN),2026-04-25 08:45:00,2026-04-25 08:51:00,Wystartował 08:51,2026-04-26 18:51:03
980,2026-04-25,FR 2724,FR,KOPENHAGA (CPH),2026-04-25 08:50:00,2026-04-25 08:39:00,Wystartował 08:39,2026-04-26 18:52:33
981,2026-04-25,LO 3904,LO,WARSZAWA (WAW),2026-04-25 08:50:00,2026-04-25 08:56:00,Wystartował 08:56,2026-04-26 18:52:33
982,2026-04-25,AY 1162,AY,HELSINKI (HEL),2026-04-25 08:55:00,2026-04-25 09:01:00,Wystartował 09:01,2026-04-26 18:52:33
983,2026-04-25,FR 6625,FR,EDYNBURG (EDI),2026-04-25 09:05:00,2026-04-25 09:28:00,Wystartował 09:28,2026-04-26 18:52:33
984,2026-04-25,FR 7141,FR,MALTA (MLA),2026-04-25 09:15:00,2026-04-25 09:13:00,Wystartował 09:13,2026-04-26 18:51:03
985,2026-04-25,LO 2141,LO,RZYM FIUMICINO (FCO),2026-04-25 09:15:00,2026-04-25 10:07:00,Wystartował 10:07,2026-04-26 18:52:33
986,2026-04-25,FR 4627,FR,SZTOKHOLM ARLANDA (ARN),2026-04-25 09:20:00,,Odprawa 23-28,2026-04-26 18:52:33
987,2026-04-25,TK 1272,TK,STAMBUŁ (IST),2026-04-25 09:30:00,2026-04-25 10:02:00,Wystartował 10:02,2026-04-26 18:51:03
988,2026-04-25,LX 1371,LX,ZURYCH (ZRH),2026-04-25 09:40:00,2026-04-25 10:05:00,Wystartował 10:05,2026-04-26 18:51:03
989,2026-04-25,FR 3036,FR,BARCELONA (BCN),2026-04-25 09:40:00,2026-04-25 09:44:00,Wystartował 09:44,2026-04-26 18:52:33
990,2026-04-25,FR 4935,FR,BRUKSELA CHARLEROI (CRL),2026-04-25 09:50:00,2026-04-25 12:53:00,Wystartował 12:53,2026-04-26 18:52:33
991,2026-04-25,DY 1041,DY,OSLO GARDERMOEN (OSL),2026-04-25 09:55:00,2026-04-25 10:29:00,Wystartował 10:29,2026-04-26 18:52:33
992,2026-04-25,DY 1029,DY,BERGEN (BGO),2026-04-25 10:00:00,2026-04-25 09:55:00,Wystartował 09:55,2026-04-26 18:52:33
993,2026-04-25,SK 1736,SK,KOPENHAGA (CPH),2026-04-25 10:05:00,2026-04-25 10:14:00,Wystartował 10:14,2026-04-26 18:52:33
994,2026-04-25,DY 1037,DY,STAVANGER (SVG),2026-04-25 10:05:00,2026-04-25 10:05:00,Wystartował 10:05,2026-04-26 18:52:33
995,2026-04-25,EJU 4668,EJU,PARYŻ (CDG),2026-04-25 10:10:00,2026-04-25 09:53:00,Wystartował 09:53,2026-04-26 18:52:33
996,2026-04-25,FR 3037,FR,WENECJA TREVISO (TSF),2026-04-25 10:20:00,2026-04-25 13:45:00,Wystartował 13:45,2026-04-26 18:52:33
997,2026-04-25,FR 889,FR,MEDIOLAN BERGAMO (BGY),2026-04-25 10:20:00,2026-04-25 10:32:00,Wystartował 10:32,2026-04-26 18:52:33
998,2026-04-25,FR 083,FR,RZYM CIAMPINO (CIA),2026-04-25 10:35:00,2026-04-25 10:34:00,Wystartował 10:34,2026-04-26 18:52:33
999,2026-04-25,FR 6232,FR,PALERMO (PMO),2026-04-25 10:45:00,2026-04-25 10:44:00,Wystartował 10:44,2026-04-26 18:51:03
1000,2026-04-25,EZY 3314,EZY,EDYNBURG (EDI),2026-04-25 10:50:00,2026-04-25 10:51:00,Wystartował 10:51,2026-04-26 18:52:33
1001,2026-04-25,LH 1363,LH,FRANKFURT (FRA),2026-04-25 11:10:00,2026-04-25 11:28:00,Wystartował 11:28,2026-04-26 18:52:33
1002,2026-04-25,FR 3047,FR,PORTO (OPO),2026-04-25 11:10:00,2026-04-25 11:35:00,Wystartował 11:35,2026-04-26 18:52:33
1003,2026-04-25,FR 2611,FR,ATENY (ATH),2026-04-25 11:25:00,2026-04-25 12:19:00,Wystartował 12:19,2026-04-26 18:52:33
1004,2026-04-25,D8 2633,D8,SZTOKHOLM ARLANDA (ARN),2026-04-25 11:30:00,2026-04-25 11:21:00,Wystartował 11:21,2026-04-26 18:52:33
1005,2026-04-25,W6 2057,W6,BUKARESZT BANEASA (BBU),2026-04-25 11:35:00,2026-04-25 13:51:00,Wystartował 13:51,2026-04-26 18:52:33
1006,2026-04-25,FR 6310,FR,OSLO TORP (TRF),2026-04-25 11:45:00,2026-04-25 11:50:00,Wystartował 11:50,2026-04-26 18:51:03
1007,2026-04-25,FR 946,FR,WIEDEŃ (VIE),2026-04-25 11:45:00,2026-04-25 06:00:00,Wystartował 06:00,2026-04-26 18:52:33
1008,2026-04-25,FR 1466,FR,BIRMINGHAM (BHX),2026-04-25 11:50:00,2026-04-25 12:00:00,Wystartował 12:00,2026-04-26 18:51:03
1009,2026-04-25,FR 2726,FR,CATANIA (CTA),2026-04-25 11:50:00,2026-04-25 09:24:00,Wystartował 09:24,2026-04-26 18:52:33
1010,2026-04-25,KL 1324,KL,AMSTERDAM (AMS),2026-04-25 11:50:00,2026-04-25 11:50:00,Wystartował 11:50,2026-04-26 18:52:33
1011,2026-04-25,LO 2097,LO,CHICAGO (ORD),2026-04-25 11:55:00,2026-04-25 12:06:00,Wystartował 12:06,2026-04-26 18:52:33
1012,2026-04-25,LO 3908,LO,WARSZAWA (WAW),2026-04-25 12:15:00,2026-04-25 12:39:00,Wystartował 12:39,2026-04-26 18:52:33
1013,2026-04-25,FR 7115,FR,MALTA (MLA),2026-04-25 12:15:00,2026-04-25 12:24:00,Wystartował 12:24,2026-04-26 18:52:33
1014,2026-04-25,FR 6782,FR,TRIEST (TRS),2026-04-25 12:20:00,2026-04-25 12:20:00,Wystartował 12:20,2026-04-26 18:51:03
1015,2026-04-25,FR 7933,FR,PODGORICA (TGD),2026-04-25 12:20:00,2026-04-25 12:28:00,Wystartował 12:28,2026-04-26 18:51:03
1016,2026-04-25,FR 9541,FR,BUKARESZT BANEASA (BBU),2026-04-25 12:30:00,2026-04-25 12:33:00,Wystartował 12:33,2026-04-26 18:52:33
1017,2026-04-25,FR 5357,FR,MADRYT (MAD),2026-04-25 12:40:00,2026-04-25 12:52:00,Wystartował 12:52,2026-04-26 18:51:03
1018,2026-04-25,FR 6258,FR,MEDIOLAN BERGAMO (BGY),2026-04-25 12:40:00,2026-04-25 17:41:00,Wystartował 17:41,2026-04-26 18:52:33
1019,2026-04-25,FR 7259,FR,MANCHESTER (MAN),2026-04-25 12:45:00,2026-04-25 13:07:00,Wystartował 13:07,2026-04-26 18:51:03
